IES,IES_ID,project_ID,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url,video_cover_url,gender
Escola Pepa Colomer,1,1,3_3,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/4f6cb1ee-0498-41a5-adee-5ae6b7ab16e9,Melodía 1,-roger-.7 combo la L,"3,83",TRUE,Combo la L,Beny Jr & El Guincho,Hip-Hop,https://www.shazam.com/es-es/track/574248662/combo-la-l,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/be/21/9c/be219c6f-7b10-2966-ff69-e86af5b00c79/196006909949.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=XqJ-uwO4pF4&pp=ygUfQmVueSBKciAmIEVsIEd1aW5jaG8sQ29tYm8gbGEgTA%3D%3D,https://i.ytimg.com/vi/XqJ-uwO4pF4/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCE2Pw-CHMyP3AFmSK8MYUhuyQTjA,m
Escola Pepa Colomer,1,1,7_2,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/ad13eba0-a353-4c9b-877d-2cab8eb8d1de,Voz 1,m4nu3l Vuelve,"4,38",TRUE,Vuelve,"Beny Jr, Morad & K y B",Urbano latino,https://www.shazam.com/es-es/track/610316526/vuelve,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/6c/49/37/6c4937f0-3fab-d1d8-ba4e-b95cc81b5249/8445162639651.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=K2EYpItT-VM&pp=ygUdQmVueSBKciwgTW9yYWQgJiBLIHkgQixWdWVsdmU%3D,https://i.ytimg.com/vi/K2EYpItT-VM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBZxYP2Mo4WhJodbG4aEQzMreODUQ,m
Baldiri Guilera,5,6,8_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/c3614af9-e74e-4a68-ae4a-43a10979ad6b,voz 3,Aaron cinidrella,"7,48",FALSE,"Cinderella, Cyril Kamer",Cyril Kamer,Afro-beat,https://www.shazam.com/track/622240800/cinderella,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/ac/27/20/ac27200d-a442-8c49-20a6-d0f1ad43bd8d/8445162699136.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=tDeVWQuX1TE&pp=ygUjQ3lyaWwgS2FtZXIsQ2luZGVyZWxsYSwgQ3lyaWwgS2FtZXI%3D,https://i.ytimg.com/vi/tDeVWQuX1TE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBjaUUI9YY_UI6WzSzZoOAuTa0qbA,m
Baldiri Guilera,5,5,8_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/e30266d2-6f5b-408c-b39e-15d80fc60299,---,Aaron si la calle me llama,"4,47",FALSE,"Si La Calle Llama (feat. Myke Towers) [Remix], Eladio Carrión",Eladio Carrión,Música latina,https://www.shazam.com/track/659097877/si-la-calle-llama-feat-myke-towers-remix,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/2d/59/b6/2d59b6d2-bd1a-474c-1ee6-09099dce30d6/197188331313.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=_REASiFeT_g&pp=ygVORWxhZGlvIENhcnJpw7NuLFNpIExhIENhbGxlIExsYW1hIChmZWF0LiBNeWtlIFRvd2VycykgW1JlbWl4XSwgRWxhZGlvIENhcnJpw7Nu,https://i.ytimg.com/vi/_REASiFeT_g/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAVZzBNCiJE41KPPMX1G0eB8od9TA,m
Baldiri Guilera,5,6,1_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/6bf4eb22-a2b7-40c9-bfd5-c6afb70859be,ritmo 1,Abdel wah,"2,44",FALSE,"WAH (feat. 3robi), ElGrandeToto",ElGrandeToto,Hip-Hop,https://www.shazam.com/track/559320311/wah-feat-3robi,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/a8/8e/3f/a88e3f3e-6a95-b815-0f8e-1e45f0626b0e/886449096282.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=3RrKhXuqBZg&pp=ygUsRWxHcmFuZGVUb3RvLFdBSCAoZmVhdC4gM3JvYmkpLCBFbEdyYW5kZVRvdG8%3D,https://i.ytimg.com/vi/3RrKhXuqBZg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB7hiDa6zvTjtjZ54dLB5qndEuHiw,m
Baldiri Guilera,5,6,6_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/e359083f-227a-41bd-aa3c-481749fbfdb8,voz 1,Abdel y Yahya Lograr,"6,97",FALSE,"Lograr, Beny Jr, Morad & K y B","Beny Jr, Morad & K y B",Urbano latino,https://www.shazam.com/track/610316729/lograr,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/6c/49/37/6c4937f0-3fab-d1d8-ba4e-b95cc81b5249/8445162639651.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=DyRoc2rH-94&pp=ygU1QmVueSBKciwgTW9yYWQgJiBLIHkgQixMb2dyYXIsIEJlbnkgSnIsIE1vcmFkICYgSyB5IEI%3D,https://i.ytimg.com/vi/DyRoc2rH-94/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDaBO9SH-QNTHRWfTsVdH-vWJl6iA,m
Institut el Prat,2,2,5_5,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/a0ed7aff-403f-422c-948d-2a57423a0765,melodia 3,abdul,"2,76",FALSE,"Si La Calle Llama (feat. Myke Towers) [Remix], Eladio Carrión",Eladio Carrión,Música latina,https://www.shazam.com/track/659097877/si-la-calle-llama-feat-myke-towers-remix,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/2d/59/b6/2d59b6d2-bd1a-474c-1ee6-09099dce30d6/197188331313.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=_REASiFeT_g&pp=ygVORWxhZGlvIENhcnJpw7NuLFNpIExhIENhbGxlIExsYW1hIChmZWF0LiBNeWtlIFRvd2VycykgW1JlbWl4XSwgRWxhZGlvIENhcnJpw7Nu,https://i.ytimg.com/vi/_REASiFeT_g/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAVZzBNCiJE41KPPMX1G0eB8od9TA,m
Baldiri Guilera,5,6,5_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/11f4f7e1-43bd-43bd-bdfb-626dd5048cbd,melodia 3,Abigail ) naturaleza,"4,9",FALSE,"Naturaleza, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104610/naturaleza,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=zSbZC4X2Ljw&pp=ygUdQW51ZWwgQUEsTmF0dXJhbGV6YSwgQW51ZWwgQUE%3D,https://i.ytimg.com/vi/zSbZC4X2Ljw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAFRBkWxPcihapOcYFIb4aZ7nCBfQ,f
Escola El Prat,4,4,7_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/6d9646bb-d8d2-46d1-9760-a31da4ae3655,I. Escola El Prat / 2,abraham los banis,"9,78",FALSE,"Me Extrañarás, Los Banis",Los Banis,Música latina,https://www.shazam.com/track/501960785/me-extra%C3%B1ar%C3%A1s,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/77/0a/df/770adfe2-ff16-a8fe-9f20-b3264530d411/194491564032.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=CrA-AreZ-gY&pp=ygUkTG9zIEJhbmlzLE1lIEV4dHJhw7FhcsOhcywgTG9zIEJhbmlz,https://i.ytimg.com/vi/CrA-AreZ-gY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDvUYwTw2pGuIZvwVDNoJZsJrktYg,m
Baldiri Guilera,5,6,5_6,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/5c55b77d-983e-4ce3-8271-5e5c61470a93,melodia 3,Adam tu no lo amas,"3,79",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=YmThOnFXM0E&pp=ygUhQW51ZWwgQUEsVMO6IE5vIExvIEFtYXMsIEFudWVsIEFB,https://i.ytimg.com/vi/YmThOnFXM0E/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDsHpIplr1npI3o0-tzCEn-MlWGVA,m
Baldiri Guilera,5,6,3_6,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/0de351a6-8bf3-4c91-a9c1-2ef4d8966954,melodia 1,adil gitana mora,"8,67",FALSE,"Conmigo, Moncho Chavea & Omar Montes",Moncho Chavea & Omar Montes,Urbano latino,https://www.shazam.com/track/362528745/conmigo,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3f/a3/7f/3fa37f5c-bc24-d140-ae49-b4d831c4293c/195497856817.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=BvkQHtsveHw&pp=ygVATW9uY2hvIENoYXZlYSAmIE9tYXIgTW9udGVzLENvbm1pZ28sIE1vbmNobyBDaGF2ZWEgJiBPbWFyIE1vbnRlcw%3D%3D,https://i.ytimg.com/vi/BvkQHtsveHw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBxzKh0JxrQo5e4Hk2QSujpEosZlA,m
Baldiri Guilera,5,5,2_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/1581132f-b406-4852-8230-facfde0b92f3,ritmo 2,Adria ele uve,"4,53",FALSE,"Ele Uve (feat. Noriel) [Remix], Eladio Carrión, Natanael Cano & Ovi","Eladio Carrión, Natanael Cano & Ovi",Música latina,https://www.shazam.com/track/546969377/ele-uve-feat-noriel-remix,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/37/c3/6f/37c36f28-e72a-1986-7b4a-e14b964b5aef/195497671281.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=V8Cwrdi2k8I&pp=ygVpRWxhZGlvIENhcnJpw7NuLCBOYXRhbmFlbCBDYW5vICYgT3ZpLEVsZSBVdmUgKGZlYXQuIE5vcmllbCkgW1JlbWl4XSwgRWxhZGlvIENhcnJpw7NuLCBOYXRhbmFlbCBDYW5vICYgT3Zp,https://i.ytimg.com/vi/V8Cwrdi2k8I/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD2yKWyQeS1fuvKKrJJBCPeT6jr1Q,m
Ribera Baixa ,3,3,8_2,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/2ee78e0e-5e74-416e-972b-7d2a276d6e48,voz 2,adrian 100pre,"5,71",FALSE,"Armao 100pre Andamos, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/308187382/armao-100pre-andamos,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/6e/46/8e/6e468ef7-117e-c5f0-1173-6e19de83a1a2/859716315157.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=1vHr40ijTP8&pp=ygUnQW51ZWwgQUEsQXJtYW8gMTAwcHJlIEFuZGFtb3MsIEFudWVsIEFB,https://i.ytimg.com/vi/1vHr40ijTP8/hq2.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDh4YT0epq99x4lwBA9oc9mS2iPoQ,m
Ribera Baixa ,3,3,3_5,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/d5ff0641-3f49-4796-bc3e-b28960304cb7,ritmo 3,adrian europa,"3,74",FALSE,"Europa (feat. Elai, Rhove & Morad), Jul",Jul,Hip-Hop,https://www.shazam.com/track/644190267/europa-feat-elai-rhove-morad,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/70/98/ec/7098ec71-c59e-e6f5-a336-1ed1288df3a6/cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=6J1xtErrkRM&pp=ygUrSnVsLEV1cm9wYSAoZmVhdC4gRWxhaSwgUmhvdmUgJiBNb3JhZCksIEp1bA%3D%3D,https://i.ytimg.com/vi/6J1xtErrkRM/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgAKkBYoCDAgAEAEYMSATKH8wDw==&rs=AOn4CLB89S7tbjUydkaAUoHt5_1uyZGifQ,m
Institut el Prat,2,2,3_5,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/789576d2-e259-4b0b-b3e4-b72c29a66ad5,melodia 1,Adrian HAYA HAYA,"3,71",FALSE,"Hayya Hayya (Better Together) [Music from the FIFA World Cup Qatar 2022 Official Soundtrack], Trinidad Cardona, Davido & AISHA","Trinidad Cardona, Davido & AISHA",Pop,https://www.shazam.com/track/610259640/hayya-hayya-better-together-music-from-the-fifa-world,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/bc/75/c8/bc75c8e7-ed9a-9741-cec7-246d2a22d4cf/22UMGIM32788.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=vyDjFVZgJoo&pp=ygWfAVRyaW5pZGFkIENhcmRvbmEsIERhdmlkbyAmIEFJU0hBLEhheXlhIEhheXlhIChCZXR0ZXIgVG9nZXRoZXIpIFtNdXNpYyBmcm9tIHRoZSBGSUZBIFdvcmxkIEN1cCBRYXRhciAyMDIyIE9mZmljaWFsIFNvdW5kdHJhY2tdLCBUcmluaWRhZCBDYXJkb25hLCBEYXZpZG8gJiBBSVNIQQ%3D%3D,https://i.ytimg.com/vi/vyDjFVZgJoo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD3EDlnbkiuIU9pqQuxIHGxJymnlw,m
Baldiri Guilera,5,6,3_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/81ff297f-26f0-4a8d-85b2-732245d85bf4,melodia 1,Adrian tusa,"2,36",FALSE,"Tusa, KAROL G & Nicki Minaj",KAROL G & Nicki Minaj,Urbano latino,https://www.shazam.com/track/501869462/tusa,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/11/be/ca/11beca85-d1fa-ff53-b0be-ca07a6c29deb/21UMGIM20318.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=tbneQDc2H3I&pp=ygUxS0FST0wgRyAmIE5pY2tpIE1pbmFqLFR1c2EsIEtBUk9MIEcgJiBOaWNraSBNaW5hag%3D%3D,https://i.ytimg.com/vi/tbneQDc2H3I/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDDN-Kd8s2gkHSefwVezC2NA7FjmQ,m
Institut el Prat,2,2,6_1,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/b1fa2ffc-9d13-426f-a622-1dc58d3b2ed6,melodia 4,adriana wanna be yours,"7,11",FALSE,"I Wanna Be Yours, Arctic Monkeys",Arctic Monkeys,Garage Rock,https://www.shazam.com/track/94560245/i-wanna-be-yours,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/cc/0f/2d/cc0f2d02-5ff1-10e7-eea2-76863a55dbad/887828031795.png/400x400cc.jpg,https://www.youtube.com//watch?v=nyuo9-OjNNg&pp=ygUvQXJjdGljIE1vbmtleXMsSSBXYW5uYSBCZSBZb3VycywgQXJjdGljIE1vbmtleXM%3D,https://i.ytimg.com/vi/nyuo9-OjNNg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCvE-7boorNBAelpczVYpy0aybsaw,f
Institut el Prat,2,2,7_4,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/682788e0-2060-475c-b4ae-9f5bb1319e62,voz 1,Aina kimi da yo,"5,71",FALSE,"Hikarunara, Goose house",Goose house,J-Pop,https://www.shazam.com/track/238754447/%E5%85%89%E3%82%8B%E3%81%AA%E3%82%89,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/0b/0b/10/0b0b10f0-7045-9cba-a676-ac4c55da3e3b/4988009102016.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=RJtZIuTL6U4&pp=ygUjR29vc2UgaG91c2UsSGlrYXJ1bmFyYSwgR29vc2UgaG91c2U%3D,https://i.ytimg.com/vi/RJtZIuTL6U4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC4KH9xKIh5f5iocnmLUskmh5gB3A,f
Ribera Baixa ,3,3,4_3,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/3a596960-dcd3-4d79-bb8e-b6b4fbbde514,melodia 1,ainhara.mariposas,"3,99",FALSE,"farfalle, Sangiovanni",Sangiovanni,Hip-Hop,https://www.shazam.com/track/601936859/farfalle,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/8a/30/f7/8a30f761-5950-40d2-c8fb-5b8f790bff17/22UMGIM23928.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=75fwUd-lX_o&pp=ygUhU2FuZ2lvdmFubmksZmFyZmFsbGUsIFNhbmdpb3Zhbm5p,https://i.ytimg.com/vi/75fwUd-lX_o/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAXXasfZbcYwZtdVstcbQnR3fK8Jg,f
Escola Pepa Colomer,1,1,1_3,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/609026d8-7475-4174-ac98-c77d3fef4652,Ritmo 1,Ainhoa Cupido,"1,09",TRUE,Cupido,Tini,Pop,https://www.shazam.com/es-es/track/650363011/cupido,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/8e/4d/c6/8e4dc662-e848-84c4-fbf8-74250e70bfdc/196589774842.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=4k1fm6YNsg8&pp=ygULVGluaSxDdXBpZG8%3D,https://i.ytimg.com/vi/4k1fm6YNsg8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB3-VEm7QiCu7Lk03XbjQEnT5rAdQ,f
Baldiri Guilera,5,5,5_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/0a152e1e-ff33-4c78-a0e7-52366f71488b,melodia 3,Ainoa punto cuarenta,"2,29",FALSE,"PUNTO 40, Rauw Alejandro & Baby Rasta",Rauw Alejandro & Baby Rasta,Urbano latino,https://www.shazam.com/track/633202679/punto-40,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/99/0f/ef/990fefcb-db12-0cf0-90f9-44115c095c73/196589764720.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=rhctf92wgqU&pp=ygVBUmF1dyBBbGVqYW5kcm8gJiBCYWJ5IFJhc3RhLFBVTlRPIDQwLCBSYXV3IEFsZWphbmRybyAmIEJhYnkgUmFzdGE%3D,https://i.ytimg.com/vi/rhctf92wgqU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCcrzGaJ2dg7t4OU8yqNhVPzY7vFg,f
Escola Pepa Colomer,1,1,7_3,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/3b9e5b16-7ac0-42cd-b862-76f0c8210702,Voz 1,Aitana dandole like a la foto mia,"2,67",FALSE,"Tqg - Salsa Versión (Remix), Salsa Mix, Salsa Sonidera & Salsa Urbana","Salsa Mix, Salsa Sonidera & Salsa Urbana",Música latina,https://www.shazam.com/track/658882615/tqg-salsa-versi%C3%B3n-remix,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/41/96/a4/4196a45c-c6d5-094e-5642-413e2e36384d/651637777560.png/400x400cc.jpg,https://www.youtube.com//watch?v=w0SnT0H0YhY&pp=ygVvU2Fsc2EgTWl4LCBTYWxzYSBTb25pZGVyYSAmIFNhbHNhIFVyYmFuYSxUcWcgLSBTYWxzYSBWZXJzacOzbiAoUmVtaXgpLCBTYWxzYSBNaXgsIFNhbHNhIFNvbmlkZXJhICYgU2Fsc2EgVXJiYW5h,https://i.ytimg.com/vi/w0SnT0H0YhY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAahJRtrYUJWBJkBVIpvnxaM0O3ZQ,f
Institut el Prat,2,2,3_4,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/7646f65a-7501-4d3d-970c-a10881af5aed,melodia 1,ALAN HAMo,"0,59",TRUE,Hamood habibi,Shamir Youtube channel,Música infantil,,,https://www.youtube.com//watch?v=YBS8rJvxnKo&pp=ygUkU2hhbWlyIFlvdXR1YmUgY2hhbm5lbCxIYW1vb2QgaGFiaWJp,https://i.ytimg.com/vi/YBS8rJvxnKo/hqdefault.jpg?sqp=-oaymwE9COADEI4CSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Ab4BgAKQAYoCDAgAEAEYSSBGKHIwDw==&rs=AOn4CLCfv-__VYmlc1xpUzEvr_vGX7CuSQ,m
Baldiri Guilera,5,5,6_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/e16ca710-ea9a-40e0-af57-43d0eb707ed1,voz 1,Alba Gómez moulaga,"3,81",FALSE,"Moulaga (feat. JUL), Heuss L'enfoiré",Heuss L'enfoiré,Hip-Hop,https://www.shazam.com/track/504873022/moulaga-feat-jul,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/c4/3a/94/c43a949d-2740-dc7a-f709-7c78e1381c43/cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=5OAysfkcMjg&pp=ygU2SGV1c3MgTCdlbmZvaXLDqSxNb3VsYWdhIChmZWF0LiBKVUwpLCBIZXVzcyBMJ2VuZm9pcsOp,https://i.ytimg.com/vi/5OAysfkcMjg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAbqBMT9OfYPsTxgC-ROu8GxLnM-g,f
Baldiri Guilera,5,6,6_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/c67e09cc-d5d8-45e1-aa3a-02bc643d959e,voz 1,Alba hf,"2,88",TRUE,¿Qué Nos Pasó?,Anuel AA,Urbano latino,https://www.shazam.com/es-es/track/616679805/qu%25C3%25A9-nos-pas%25C3%25B3,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/60/b2/aa/60b2aa4b-37e8-debc-687a-6e0b017d1ab0/196626946232.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=GXltg6NJoso&pp=ygUaQW51ZWwgQUEswr9RdcOpIE5vcyBQYXPDsz8%3D,https://i.ytimg.com/vi/GXltg6NJoso/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDrsBMoZ9oCiEBAnLfsxEU5yTvUIg,f
Baldiri Guilera,5,5,8_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/9da836c4-4e04-4d36-95ab-32fefb679ec9,---,Alba hoy la he vuelto a ver,"5,4",FALSE,"Hoy la He Vuelto a Ver, Maka",Maka,Urbano latino,https://www.shazam.com/track/321611015/hoy-la-he-vuelto-a-ver,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/9b/dd/a0/9bdda0d0-b957-dee7-5001-b9f8586736e0/195081887791.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=21UVcBMMj_o&pp=ygUhTWFrYSxIb3kgbGEgSGUgVnVlbHRvIGEgVmVyLCBNYWth,https://i.ytimg.com/vi/21UVcBMMj_o/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Ac4FgALSBYoCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLDd0j1hv6TFBUNRh17J9qs22CSEdQ,f
Baldiri Guilera,5,6,4_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/8c95831b-c4cf-40eb-ac38-7554db8cd993,melodia 2,Alba TQG,"5,33",FALSE,"Te Queda Grande (Tqg) [Cover], Jamaik, Dani Records & Any Ibanez","Jamaik, Dani Records & Any Ibanez",Salsa y Tropical,https://www.shazam.com/track/658104003/te-queda-grande-tqg-cover,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/88/ab/d0/88abd03a-b75f-412b-f061-1fe5866326a3/0.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=og_A6KeHO-k&pp=ygViSmFtYWlrLCBEYW5pIFJlY29yZHMgJiBBbnkgSWJhbmV6LFRlIFF1ZWRhIEdyYW5kZSAoVHFnKSBbQ292ZXJdLCBKYW1haWssIERhbmkgUmVjb3JkcyAmIEFueSBJYmFuZXo%3D,https://i.ytimg.com/vi/og_A6KeHO-k/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBF5yzaTkRSolimQIHcnkrK_Gx2Eg,f
